| epoch   1 |    10/ 1389 batches | lr 0.00 | ms/batch 30.03 | loss 11.45 | ppl 93609.87
| epoch  21 |   100/ 1389 batches | lr 0.69 | ms/batch 20.23 | loss  3.92 | ppl    50.30
| epoch  21 |   110/ 1389 batches | lr 0.69 | ms/batch 20.29 | loss  3.91 | ppl    49.83
| epoch  21 |   120/ 1389 batches | lr 0.69 | ms/batch 20.45 | loss  3.75 | ppl    42.68
| epoch  21 |   130/ 1389 batches | lr 0.69 | ms/batch 20.14 | loss  3.84 | ppl    46.58
| epoch  21 |   140/ 1389 batches | lr 0.69 | ms/batch 19.98 | loss  3.89 | ppl    48.93
| epoch  21 |   150/ 1389 batches | lr 0.69 | ms/batch 20.34 | loss  3.90 | ppl    49.43
| epoch  21 |   160/ 1389 batches | lr 0.69 | ms/batch 20.28 | loss  3.91 | ppl    49.76
| epoch  21 |   170/ 1389 batches | lr 0.69 | ms/batch 20.20 | loss  3.89 | ppl    48.91
| epoch  21 |   180/ 1389 batches | lr 0.69 | ms/batch 20.30 | loss  3.91 | ppl    49.78
| epoch  21 |   190/ 1389 batches | lr 0.69 | ms/batch 20.19 | loss  3.91 | ppl    49.99
| epoch  21 |   200/ 1389 batches | lr 0.69 | ms/batch 20.24 | loss  3.79 | ppl    44.16
| epoch  21 |   210/ 1389 batches | lr 0.69 | ms/batch 20.25 | loss  3.84 | ppl    46.50
| epoch  21 |   220/ 1389 batches | lr 0.69 | ms/batch 20.32 | loss  3.88 | ppl    48.22
| epoch  21 |   230/ 1389 batches | lr 0.69 | ms/batch 20.15 | loss  3.93 | ppl    51.14
| epoch  21 |   240/ 1389 batches | lr 0.69 | ms/batch 20.40 | loss  3.91 | ppl    50.00
| epoch  21 |   250/ 1389 batches | lr 0.69 | ms/batch 20.23 | loss  3.79 | ppl    44.24
| epoch  21 |   260/ 1389 batches | lr 0.69 | ms/batch 20.55 | loss  3.89 | ppl    48.85
| epoch  21 |   270/ 1389 batches | lr 0.69 | ms/batch 20.32 | loss  3.86 | ppl    47.55
| epoch  21 |   280/ 1389 batches | lr 0.69 | ms/batch 19.98 | loss  3.84 | ppl    46.47
| epoch  21 |   290/ 1389 batches | lr 0.69 | ms/batch 20.25 | loss  3.88 | ppl    48.49
| epoch  21 |   300/ 1389 batches | lr 0.69 | ms/batch 20.08 | loss  3.95 | ppl    52.10
| epoch  21 |   310/ 1389 batches | lr 0.69 | ms/batch 20.82 | loss  3.83 | ppl    46.19
| epoch  21 |   320/ 1389 batches | lr 0.69 | ms/batch 20.16 | loss  3.90 | ppl    49.27
| epoch  21 |   330/ 1389 batches | lr 0.69 | ms/batch 20.00 | loss  3.89 | ppl    48.69
| epoch  21 |   340/ 1389 batches | lr 0.68 | ms/batch 20.09 | loss  3.89 | ppl    48.72
| epoch  21 |   350/ 1389 batches | lr 0.68 | ms/batch 20.56 | loss  3.86 | ppl    47.40
| epoch  21 |   360/ 1389 batches | lr 0.68 | ms/batch 20.04 | loss  3.90 | ppl    49.28
| epoch  21 |   370/ 1389 batches | lr 0.68 | ms/batch 20.17 | loss  3.98 | ppl    53.36
| epoch  21 |   380/ 1389 batches | lr 0.68 | ms/batch 20.34 | loss  3.97 | ppl    52.96
| epoch  21 |   390/ 1389 batches | lr 0.68 | ms/batch 20.36 | loss  4.02 | ppl    55.64
| epoch  21 |   400/ 1389 batches | lr 0.68 | ms/batch 20.40 | loss  3.91 | ppl    50.09
| epoch  21 |   410/ 1389 batches | lr 0.68 | ms/batch 20.02 | loss  3.88 | ppl    48.39
| epoch  21 |   420/ 1389 batches | lr 0.68 | ms/batch 20.34 | loss  3.86 | ppl    47.65
| epoch  21 |   430/ 1389 batches | lr 0.68 | ms/batch 20.09 | loss  3.83 | ppl    46.02
| epoch  21 |   440/ 1389 batches | lr 0.68 | ms/batch 20.45 | loss  3.89 | ppl    49.08
| epoch  21 |   450/ 1389 batches | lr 0.68 | ms/batch 20.11 | loss  3.92 | ppl    50.16
| epoch  21 |   460/ 1389 batches | lr 0.68 | ms/batch 20.18 | loss  3.95 | ppl    51.93
| epoch  21 |   470/ 1389 batches | lr 0.68 | ms/batch 20.47 | loss  3.99 | ppl    54.24
| epoch  21 |   480/ 1389 batches | lr 0.68 | ms/batch 20.05 | loss  3.98 | ppl    53.56
| epoch  21 |   490/ 1389 batches | lr 0.68 | ms/batch 20.26 | loss  3.85 | ppl    47.21
| epoch  21 |   500/ 1389 batches | lr 0.68 | ms/batch 20.21 | loss  3.91 | ppl    50.14
| epoch  21 |   510/ 1389 batches | lr 0.68 | ms/batch 20.77 | loss  3.72 | ppl    41.25
| epoch  21 |   520/ 1389 batches | lr 0.68 | ms/batch 19.79 | loss  3.85 | ppl    47.05
| epoch  21 |   530/ 1389 batches | lr 0.68 | ms/batch 20.20 | loss  3.87 | ppl    47.77
| epoch  21 |   540/ 1389 batches | lr 0.68 | ms/batch 20.26 | loss  3.85 | ppl    47.05
| epoch  21 |   550/ 1389 batches | lr 0.68 | ms/batch 20.33 | loss  3.78 | ppl    43.83
| epoch  21 |   560/ 1389 batches | lr 0.68 | ms/batch 20.56 | loss  3.86 | ppl    47.45
| epoch  21 |   570/ 1389 batches | lr 0.68 | ms/batch 20.12 | loss  3.90 | ppl    49.44
| epoch  21 |   580/ 1389 batches | lr 0.68 | ms/batch 20.12 | loss  3.96 | ppl    52.62
| epoch  21 |   590/ 1389 batches | lr 0.68 | ms/batch 20.26 | loss  3.92 | ppl    50.22
| epoch  21 |   600/ 1389 batches | lr 0.68 | ms/batch 20.29 | loss  3.80 | ppl    44.89
| epoch  21 |   610/ 1389 batches | lr 0.68 | ms/batch 20.21 | loss  3.84 | ppl    46.54
| epoch  21 |   620/ 1389 batches | lr 0.68 | ms/batch 20.56 | loss  3.85 | ppl    46.76
| epoch  21 |   630/ 1389 batches | lr 0.68 | ms/batch 19.95 | loss  3.78 | ppl    43.85
| epoch  21 |   640/ 1389 batches | lr 0.68 | ms/batch 20.21 | loss  3.83 | ppl    46.19
| epoch  21 |   650/ 1389 batches | lr 0.68 | ms/batch 20.39 | loss  3.89 | ppl    48.82
| epoch  21 |   660/ 1389 batches | lr 0.68 | ms/batch 20.15 | loss  3.90 | ppl    49.62
| epoch  21 |   670/ 1389 batches | lr 0.68 | ms/batch 20.16 | loss  3.87 | ppl    48.14
| epoch  21 |   680/ 1389 batches | lr 0.68 | ms/batch 20.68 | loss  3.83 | ppl    46.20
| epoch  21 |   690/ 1389 batches | lr 0.68 | ms/batch 19.91 | loss  3.77 | ppl    43.45
| epoch  21 |   700/ 1389 batches | lr 0.68 | ms/batch 20.68 | loss  3.77 | ppl    43.30
| epoch  21 |   710/ 1389 batches | lr 0.68 | ms/batch 20.07 | loss  3.84 | ppl    46.76
| epoch  21 |   720/ 1389 batches | lr 0.68 | ms/batch 20.37 | loss  3.85 | ppl    46.88
| epoch  21 |   730/ 1389 batches | lr 0.68 | ms/batch 19.98 | loss  3.84 | ppl    46.48
| epoch  21 |   740/ 1389 batches | lr 0.68 | ms/batch 20.29 | loss  3.85 | ppl    47.21
| epoch  21 |   750/ 1389 batches | lr 0.68 | ms/batch 20.62 | loss  3.79 | ppl    44.46
| epoch  21 |   760/ 1389 batches | lr 0.68 | ms/batch 20.32 | loss  3.92 | ppl    50.61
| epoch  21 |   770/ 1389 batches | lr 0.68 | ms/batch 20.62 | loss  3.91 | ppl    49.94
| epoch  21 |   780/ 1389 batches | lr 0.68 | ms/batch 19.97 | loss  3.86 | ppl    47.48
| epoch  21 |   790/ 1389 batches | lr 0.68 | ms/batch 20.26 | loss  3.79 | ppl    44.16
| epoch  21 |   800/ 1389 batches | lr 0.68 | ms/batch 20.29 | loss  3.88 | ppl    48.30
| epoch  21 |   810/ 1389 batches | lr 0.68 | ms/batch 20.21 | loss  3.87 | ppl    47.92
| epoch  21 |   820/ 1389 batches | lr 0.68 | ms/batch 20.01 | loss  3.87 | ppl    47.87
| epoch  21 |   830/ 1389 batches | lr 0.68 | ms/batch 20.19 | loss  3.81 | ppl    45.19
| epoch  21 |   840/ 1389 batches | lr 0.68 | ms/batch 20.32 | loss  3.76 | ppl    42.90
| epoch  21 |   850/ 1389 batches | lr 0.68 | ms/batch 20.72 | loss  3.77 | ppl    43.50
| epoch  21 |   860/ 1389 batches | lr 0.68 | ms/batch 21.24 | loss  3.81 | ppl    45.09
| epoch  21 |   870/ 1389 batches | lr 0.68 | ms/batch 20.36 | loss  3.92 | ppl    50.42
| epoch  21 |   880/ 1389 batches | lr 0.68 | ms/batch 20.28 | loss  3.79 | ppl    44.30
| epoch  21 |   890/ 1389 batches | lr 0.68 | ms/batch 20.37 | loss  3.78 | ppl    43.75
| epoch  21 |   900/ 1389 batches | lr 0.68 | ms/batch 20.59 | loss  3.88 | ppl    48.40
| epoch  21 |   910/ 1389 batches | lr 0.68 | ms/batch 20.24 | loss  3.86 | ppl    47.61
| epoch  21 |   920/ 1389 batches | lr 0.68 | ms/batch 20.22 | loss  3.77 | ppl    43.47
| epoch  21 |   930/ 1389 batches | lr 0.68 | ms/batch 20.27 | loss  3.92 | ppl    50.58
| epoch  21 |   940/ 1389 batches | lr 0.68 | ms/batch 20.43 | loss  3.87 | ppl    48.17
| epoch  21 |   950/ 1389 batches | lr 0.68 | ms/batch 20.63 | loss  3.82 | ppl    45.83
| epoch  21 |   960/ 1389 batches | lr 0.68 | ms/batch 21.11 | loss  3.82 | ppl    45.80
| epoch  21 |   970/ 1389 batches | lr 0.68 | ms/batch 20.66 | loss  3.76 | ppl    43.11
| epoch  21 |   980/ 1389 batches | lr 0.68 | ms/batch 20.36 | loss  3.78 | ppl    43.81
| epoch  21 |   990/ 1389 batches | lr 0.68 | ms/batch 20.53 | loss  3.85 | ppl    46.92
| epoch  21 |  1000/ 1389 batches | lr 0.68 | ms/batch 20.52 | loss  3.86 | ppl    47.63
| epoch  21 |  1010/ 1389 batches | lr 0.68 | ms/batch 20.07 | loss  3.83 | ppl    46.20
| epoch  21 |  1020/ 1389 batches | lr 0.68 | ms/batch 20.13 | loss  3.81 | ppl    44.94
| epoch  21 |  1030/ 1389 batches | lr 0.68 | ms/batch 20.20 | loss  3.71 | ppl    40.74
| epoch  21 |  1040/ 1389 batches | lr 0.68 | ms/batch 20.40 | loss  3.76 | ppl    42.98
| epoch  21 |  1050/ 1389 batches | lr 0.68 | ms/batch 20.14 | loss  3.65 | ppl    38.42
| epoch  21 |  1060/ 1389 batches | lr 0.68 | ms/batch 20.52 | loss  3.71 | ppl    41.01
| epoch  21 |  1070/ 1389 batches | lr 0.68 | ms/batch 20.33 | loss  3.89 | ppl    48.86
| epoch  21 |  1080/ 1389 batches | lr 0.68 | ms/batch 19.80 | loss  3.76 | ppl    42.93
| epoch  21 |  1090/ 1389 batches | lr 0.68 | ms/batch 20.64 | loss  3.85 | ppl    46.78
| epoch  21 |  1100/ 1389 batches | lr 0.68 | ms/batch 20.38 | loss  3.82 | ppl    45.49
| epoch  21 |  1110/ 1389 batches | lr 0.68 | ms/batch 20.08 | loss  3.95 | ppl    51.87
| epoch  21 |  1120/ 1389 batches | lr 0.68 | ms/batch 20.08 | loss  3.80 | ppl    44.69
| epoch  21 |  1130/ 1389 batches | lr 0.68 | ms/batch 20.26 | loss  3.83 | ppl    46.19
| epoch  21 |  1140/ 1389 batches | lr 0.68 | ms/batch 20.43 | loss  3.81 | ppl    45.24
| epoch  21 |  1150/ 1389 batches | lr 0.68 | ms/batch 20.60 | loss  3.92 | ppl    50.65
| epoch  21 |  1160/ 1389 batches | lr 0.68 | ms/batch 20.20 | loss  3.70 | ppl    40.64
| epoch  21 |  1170/ 1389 batches | lr 0.68 | ms/batch 20.32 | loss  3.77 | ppl    43.53
| epoch  21 |  1180/ 1389 batches | lr 0.67 | ms/batch 19.89 | loss  3.87 | ppl    47.78
| epoch  21 |  1190/ 1389 batches | lr 0.67 | ms/batch 20.50 | loss  3.79 | ppl    44.06
| epoch  21 |  1200/ 1389 batches | lr 0.67 | ms/batch 20.21 | loss  3.93 | ppl    50.97
| epoch  21 |  1210/ 1389 batches | lr 0.67 | ms/batch 20.30 | loss  3.98 | ppl    53.51
| epoch  21 |  1220/ 1389 batches | lr 0.67 | ms/batch 20.12 | loss  3.78 | ppl    43.71
| epoch  21 |  1230/ 1389 batches | lr 0.67 | ms/batch 20.30 | loss  3.81 | ppl    45.32
| epoch  21 |  1240/ 1389 batches | lr 0.67 | ms/batch 20.53 | loss  3.79 | ppl    44.35
| epoch  21 |  1250/ 1389 batches | lr 0.67 | ms/batch 20.29 | loss  3.82 | ppl    45.61
| epoch  21 |  1260/ 1389 batches | lr 0.67 | ms/batch 20.34 | loss  3.93 | ppl    50.77
| epoch  21 |  1270/ 1389 batches | lr 0.67 | ms/batch 20.00 | loss  3.82 | ppl    45.70
| epoch  21 |  1280/ 1389 batches | lr 0.67 | ms/batch 20.08 | loss  3.75 | ppl    42.50
| epoch  21 |  1290/ 1389 batches | lr 0.67 | ms/batch 20.47 | loss  3.80 | ppl    44.84
| epoch  21 |  1300/ 1389 batches | lr 0.67 | ms/batch 20.26 | loss  3.83 | ppl    46.28
| epoch  21 |  1310/ 1389 batches | lr 0.67 | ms/batch 20.23 | loss  3.77 | ppl    43.50
| epoch  21 |  1320/ 1389 batches | lr 0.67 | ms/batch 20.28 | loss  3.86 | ppl    47.61
| epoch  21 |  1330/ 1389 batches | lr 0.67 | ms/batch 20.37 | loss  3.87 | ppl    48.05
| epoch  21 |  1340/ 1389 batches | lr 0.67 | ms/batch 20.23 | loss  3.87 | ppl    47.96
| epoch  21 |  1350/ 1389 batches | lr 0.67 | ms/batch 20.36 | loss  3.86 | ppl    47.64
| epoch  21 |  1360/ 1389 batches | lr 0.67 | ms/batch 20.25 | loss  3.84 | ppl    46.42
| epoch  21 |  1370/ 1389 batches | lr 0.67 | ms/batch 20.79 | loss  3.79 | ppl    44.41
| epoch  21 |  1380/ 1389 batches | lr 0.67 | ms/batch 19.89 | loss  3.81 | ppl    45.04
-----------------------------------------------------------------------------------------
| end of epoch  21 | time: 29.69s | valid loss  4.70 | valid ppl   110.12
-----------------------------------------------------------------------------------------
| epoch  22 |    10/ 1389 batches | lr 0.67 | ms/batch 22.11 | loss  4.24 | ppl    69.25
| epoch  22 |    20/ 1389 batches | lr 0.67 | ms/batch 20.14 | loss  3.86 | ppl    47.35
| epoch  22 |    30/ 1389 batches | lr 0.67 | ms/batch 20.23 | loss  3.88 | ppl    48.23
| epoch  22 |    40/ 1389 batches | lr 0.67 | ms/batch 20.48 | loss  3.89 | ppl    48.80
| epoch  22 |    50/ 1389 batches | lr 0.67 | ms/batch 20.03 | loss  3.85 | ppl    46.81
| epoch  22 |    60/ 1389 batches | lr 0.67 | ms/batch 20.42 | loss  3.85 | ppl    46.79
| epoch  22 |    70/ 1389 batches | lr 0.67 | ms/batch 20.27 | loss  3.77 | ppl    43.36
| epoch  22 |    80/ 1389 batches | lr 0.67 | ms/batch 20.19 | loss  3.90 | ppl    49.22
| epoch  22 |    90/ 1389 batches | lr 0.67 | ms/batch 20.19 | loss  3.94 | ppl    51.36
| epoch  22 |   100/ 1389 batches | lr 0.67 | ms/batch 20.19 | loss  3.89 | ppl    48.78
| epoch  22 |   110/ 1389 batches | lr 0.67 | ms/batch 20.26 | loss  3.87 | ppl    47.77
| epoch  22 |   120/ 1389 batches | lr 0.67 | ms/batch 20.30 | loss  3.75 | ppl    42.38
| epoch  22 |   130/ 1389 batches | lr 0.67 | ms/batch 20.27 | loss  3.81 | ppl    45.36
| epoch  22 |   140/ 1389 batches | lr 0.67 | ms/batch 20.62 | loss  3.88 | ppl    48.40
| epoch  22 |   150/ 1389 batches | lr 0.67 | ms/batch 19.96 | loss  3.89 | ppl    48.90
| epoch  22 |   160/ 1389 batches | lr 0.67 | ms/batch 20.64 | loss  3.88 | ppl    48.58
| epoch  22 |   170/ 1389 batches | lr 0.67 | ms/batch 20.13 | loss  3.87 | ppl    48.08
| epoch  22 |   180/ 1389 batches | lr 0.67 | ms/batch 20.12 | loss  3.85 | ppl    46.98
| epoch  22 |   190/ 1389 batches | lr 0.67 | ms/batch 21.01 | loss  3.89 | ppl    49.13
| epoch  22 |   200/ 1389 batches | lr 0.67 | ms/batch 19.74 | loss  3.77 | ppl    43.24
| epoch  22 |   210/ 1389 batches | lr 0.67 | ms/batch 20.38 | loss  3.80 | ppl    44.89
| epoch  22 |   220/ 1389 batches | lr 0.67 | ms/batch 20.20 | loss  3.84 | ppl    46.56
| epoch  22 |   230/ 1389 batches | lr 0.67 | ms/batch 20.19 | loss  3.90 | ppl    49.25
| epoch  22 |   240/ 1389 batches | lr 0.67 | ms/batch 20.87 | loss  3.88 | ppl    48.33
| epoch  22 |   250/ 1389 batches | lr 0.67 | ms/batch 19.90 | loss  3.75 | ppl    42.58
| epoch  22 |   260/ 1389 batches | lr 0.67 | ms/batch 20.14 | loss  3.86 | ppl    47.28
| epoch  22 |   270/ 1389 batches | lr 0.67 | ms/batch 20.06 | loss  3.83 | ppl    46.06
| epoch  22 |   280/ 1389 batches | lr 0.67 | ms/batch 20.44 | loss  3.82 | ppl    45.42
| epoch  22 |   290/ 1389 batches | lr 0.67 | ms/batch 20.39 | loss  3.87 | ppl    47.72
| epoch  22 |   300/ 1389 batches | lr 0.67 | ms/batch 20.25 | loss  3.93 | ppl    50.72
| epoch  22 |   310/ 1389 batches | lr 0.67 | ms/batch 20.30 | loss  3.80 | ppl    44.63
| epoch  22 |   320/ 1389 batches | lr 0.67 | ms/batch 20.21 | loss  3.88 | ppl    48.63
| epoch  22 |   330/ 1389 batches | lr 0.67 | ms/batch 20.42 | loss  3.85 | ppl    47.22
| epoch  22 |   340/ 1389 batches | lr 0.67 | ms/batch 20.53 | loss  3.86 | ppl    47.70
| epoch  22 |   350/ 1389 batches | lr 0.67 | ms/batch 20.14 | loss  3.82 | ppl    45.53
| epoch  22 |   360/ 1389 batches | lr 0.67 | ms/batch 20.25 | loss  3.86 | ppl    47.43
| epoch  22 |   370/ 1389 batches | lr 0.67 | ms/batch 20.38 | loss  3.94 | ppl    51.67
| epoch  22 |   380/ 1389 batches | lr 0.67 | ms/batch 20.40 | loss  3.94 | ppl    51.36
| epoch  22 |   390/ 1389 batches | lr 0.67 | ms/batch 20.79 | loss  4.00 | ppl    54.77
| epoch  22 |   400/ 1389 batches | lr 0.67 | ms/batch 19.96 | loss  3.90 | ppl    49.16
| epoch  22 |   410/ 1389 batches | lr 0.67 | ms/batch 20.10 | loss  3.85 | ppl    47.00
| epoch  22 |   420/ 1389 batches | lr 0.67 | ms/batch 20.34 | loss  3.85 | ppl    46.91
| epoch  22 |   430/ 1389 batches | lr 0.67 | ms/batch 20.28 | loss  3.81 | ppl    45.13
| epoch  22 |   440/ 1389 batches | lr 0.67 | ms/batch 20.71 | loss  3.87 | ppl    48.05
| epoch  22 |   450/ 1389 batches | lr 0.67 | ms/batch 20.01 | loss  3.89 | ppl    48.96
| epoch  22 |   460/ 1389 batches | lr 0.67 | ms/batch 20.20 | loss  3.93 | ppl    50.89
| epoch  22 |   470/ 1389 batches | lr 0.67 | ms/batch 20.33 | loss  3.98 | ppl    53.77
| epoch  22 |   480/ 1389 batches | lr 0.67 | ms/batch 20.32 | loss  3.95 | ppl    51.95
| epoch  22 |   490/ 1389 batches | lr 0.67 | ms/batch 20.32 | loss  3.82 | ppl    45.83
| epoch  22 |   500/ 1389 batches | lr 0.67 | ms/batch 20.14 | loss  3.87 | ppl    48.09
| epoch  22 |   510/ 1389 batches | lr 0.67 | ms/batch 20.67 | loss  3.71 | ppl    40.86
| epoch  22 |   520/ 1389 batches | lr 0.67 | ms/batch 19.90 | loss  3.84 | ppl    46.40
| epoch  22 |   530/ 1389 batches | lr 0.67 | ms/batch 20.52 | loss  3.85 | ppl    47.21
| epoch  22 |   540/ 1389 batches | lr 0.67 | ms/batch 20.60 | loss  3.83 | ppl    45.87
| epoch  22 |   550/ 1389 batches | lr 0.67 | ms/batch 20.13 | loss  3.75 | ppl    42.47
| epoch  22 |   560/ 1389 batches | lr 0.67 | ms/batch 19.83 | loss  3.84 | ppl    46.59
| epoch  22 |   570/ 1389 batches | lr 0.67 | ms/batch 20.22 | loss  3.89 | ppl    48.84
| epoch  22 |   580/ 1389 batches | lr 0.67 | ms/batch 20.34 | loss  3.93 | ppl    50.89
| epoch  22 |   590/ 1389 batches | lr 0.67 | ms/batch 20.63 | loss  3.89 | ppl    49.10
| epoch  22 |   600/ 1389 batches | lr 0.67 | ms/batch 19.96 | loss  3.76 | ppl    43.16
| epoch  22 |   610/ 1389 batches | lr 0.67 | ms/batch 20.32 | loss  3.81 | ppl    45.18
| epoch  22 |   620/ 1389 batches | lr 0.67 | ms/batch 20.16 | loss  3.80 | ppl    44.88
| epoch  22 |   630/ 1389 batches | lr 0.67 | ms/batch 20.33 | loss  3.75 | ppl    42.60
| epoch  22 |   640/ 1389 batches | lr 0.67 | ms/batch 20.24 | loss  3.81 | ppl    45.19
| epoch  22 |   650/ 1389 batches | lr 0.67 | ms/batch 20.13 | loss  3.86 | ppl    47.59
| epoch  22 |   660/ 1389 batches | lr 0.67 | ms/batch 20.37 | loss  3.87 | ppl    47.99
| epoch  22 |   670/ 1389 batches | lr 0.66 | ms/batch 20.12 | loss  3.86 | ppl    47.30
| epoch  22 |   680/ 1389 batches | lr 0.66 | ms/batch 20.40 | loss  3.81 | ppl    45.02
| epoch  22 |   690/ 1389 batches | lr 0.66 | ms/batch 20.34 | loss  3.74 | ppl    42.02
| epoch  22 |   700/ 1389 batches | lr 0.66 | ms/batch 20.23 | loss  3.74 | ppl    42.08
| epoch  22 |   710/ 1389 batches | lr 0.66 | ms/batch 19.96 | loss  3.82 | ppl    45.49
| epoch  22 |   720/ 1389 batches | lr 0.66 | ms/batch 20.47 | loss  3.83 | ppl    45.95
| epoch  22 |   730/ 1389 batches | lr 0.66 | ms/batch 20.35 | loss  3.82 | ppl    45.66
| epoch  22 |   740/ 1389 batches | lr 0.66 | ms/batch 20.34 | loss  3.82 | ppl    45.47
| epoch  22 |   750/ 1389 batches | lr 0.66 | ms/batch 20.39 | loss  3.75 | ppl    42.34
| epoch  22 |   760/ 1389 batches | lr 0.66 | ms/batch 20.31 | loss  3.89 | ppl    49.10
| epoch  22 |   770/ 1389 batches | lr 0.66 | ms/batch 20.32 | loss  3.90 | ppl    49.28
| epoch  22 |   780/ 1389 batches | lr 0.66 | ms/batch 20.07 | loss  3.81 | ppl    45.18
| epoch  22 |   790/ 1389 batches | lr 0.66 | ms/batch 20.34 | loss  3.75 | ppl    42.50
| epoch  22 |   800/ 1389 batches | lr 0.66 | ms/batch 20.20 | loss  3.85 | ppl    46.88
| epoch  22 |   810/ 1389 batches | lr 0.66 | ms/batch 20.41 | loss  3.83 | ppl    46.25
| epoch  22 |   820/ 1389 batches | lr 0.66 | ms/batch 20.08 | loss  3.85 | ppl    46.99
| epoch  22 |   830/ 1389 batches | lr 0.66 | ms/batch 20.34 | loss  3.79 | ppl    44.38
| epoch  22 |   840/ 1389 batches | lr 0.66 | ms/batch 20.67 | loss  3.73 | ppl    41.67
| epoch  22 |   850/ 1389 batches | lr 0.66 | ms/batch 19.94 | loss  3.74 | ppl    42.13
| epoch  22 |   860/ 1389 batches | lr 0.66 | ms/batch 20.33 | loss  3.78 | ppl    43.99
| epoch  22 |   870/ 1389 batches | lr 0.66 | ms/batch 20.20 | loss  3.89 | ppl    49.01
| epoch  22 |   880/ 1389 batches | lr 0.66 | ms/batch 20.33 | loss  3.76 | ppl    42.85
| epoch  22 |   890/ 1389 batches | lr 0.66 | ms/batch 20.41 | loss  3.75 | ppl    42.33
| epoch  22 |   900/ 1389 batches | lr 0.66 | ms/batch 20.23 | loss  3.86 | ppl    47.34
| epoch  22 |   910/ 1389 batches | lr 0.66 | ms/batch 20.30 | loss  3.82 | ppl    45.77
| epoch  22 |   920/ 1389 batches | lr 0.66 | ms/batch 20.60 | loss  3.76 | ppl    42.87
| epoch  22 |   930/ 1389 batches | lr 0.66 | ms/batch 20.56 | loss  3.89 | ppl    48.99
| epoch  22 |   940/ 1389 batches | lr 0.66 | ms/batch 20.13 | loss  3.86 | ppl    47.32
| epoch  22 |   950/ 1389 batches | lr 0.66 | ms/batch 19.98 | loss  3.79 | ppl    44.22
| epoch  22 |   960/ 1389 batches | lr 0.66 | ms/batch 20.21 | loss  3.80 | ppl    44.86
| epoch  22 |   970/ 1389 batches | lr 0.66 | ms/batch 20.33 | loss  3.74 | ppl    41.99
| epoch  22 |   980/ 1389 batches | lr 0.66 | ms/batch 20.28 | loss  3.77 | ppl    43.21
| epoch  22 |   990/ 1389 batches | lr 0.66 | ms/batch 20.14 | loss  3.85 | ppl    47.05
| epoch  22 |  1000/ 1389 batches | lr 0.66 | ms/batch 20.28 | loss  3.85 | ppl    46.91
| epoch  22 |  1010/ 1389 batches | lr 0.66 | ms/batch 20.35 | loss  3.82 | ppl    45.45
| epoch  22 |  1020/ 1389 batches | lr 0.66 | ms/batch 20.22 | loss  3.78 | ppl    43.99
| epoch  22 |  1030/ 1389 batches | lr 0.66 | ms/batch 20.18 | loss  3.69 | ppl    39.95
| epoch  22 |  1040/ 1389 batches | lr 0.66 | ms/batch 20.14 | loss  3.73 | ppl    41.77
| epoch  22 |  1050/ 1389 batches | lr 0.66 | ms/batch 20.40 | loss  3.64 | ppl    38.24
| epoch  22 |  1060/ 1389 batches | lr 0.66 | ms/batch 20.43 | loss  3.69 | ppl    39.92
| epoch  22 |  1070/ 1389 batches | lr 0.66 | ms/batch 19.97 | loss  3.85 | ppl    47.19
| epoch  22 |  1080/ 1389 batches | lr 0.66 | ms/batch 20.32 | loss  3.73 | ppl    41.56
| epoch  22 |  1090/ 1389 batches | lr 0.66 | ms/batch 20.14 | loss  3.82 | ppl    45.81
| epoch  22 |  1100/ 1389 batches | lr 0.66 | ms/batch 20.19 | loss  3.79 | ppl    44.39
| epoch  22 |  1110/ 1389 batches | lr 0.66 | ms/batch 20.73 | loss  3.91 | ppl    49.83
| epoch  22 |  1120/ 1389 batches | lr 0.66 | ms/batch 19.92 | loss  3.77 | ppl    43.41
| epoch  22 |  1130/ 1389 batches | lr 0.66 | ms/batch 20.16 | loss  3.81 | ppl    45.32
| epoch  22 |  1140/ 1389 batches | lr 0.66 | ms/batch 20.24 | loss  3.80 | ppl    44.78
| epoch  22 |  1150/ 1389 batches | lr 0.66 | ms/batch 20.31 | loss  3.88 | ppl    48.23
| epoch  22 |  1160/ 1389 batches | lr 0.66 | ms/batch 20.25 | loss  3.66 | ppl    38.97
| epoch  22 |  1170/ 1389 batches | lr 0.66 | ms/batch 20.34 | loss  3.75 | ppl    42.68
| epoch  22 |  1180/ 1389 batches | lr 0.66 | ms/batch 20.23 | loss  3.83 | ppl    46.14
| epoch  22 |  1190/ 1389 batches | lr 0.66 | ms/batch 20.54 | loss  3.75 | ppl    42.32
| epoch  22 |  1200/ 1389 batches | lr 0.66 | ms/batch 20.08 | loss  3.89 | ppl    48.89
| epoch  22 |  1210/ 1389 batches | lr 0.66 | ms/batch 20.31 | loss  3.96 | ppl    52.31
| epoch  22 |  1220/ 1389 batches | lr 0.66 | ms/batch 20.39 | loss  3.75 | ppl    42.44
| epoch  22 |  1230/ 1389 batches | lr 0.66 | ms/batch 20.38 | loss  3.79 | ppl    44.27
| epoch  22 |  1240/ 1389 batches | lr 0.66 | ms/batch 20.27 | loss  3.78 | ppl    43.88
| epoch  22 |  1250/ 1389 batches | lr 0.66 | ms/batch 19.90 | loss  3.79 | ppl    44.38
| epoch  22 |  1260/ 1389 batches | lr 0.66 | ms/batch 20.30 | loss  3.92 | ppl    50.30
